,,mass,airspeed,drag,power,solar_power
SD7032D,51,12.0,14.0,3.1933778874028036,137.56089361119768,168
SD7032D,52,13.0,14.0,3.3354187747573483,143.6795779895473,168
SD7032D,53,14.0,14.0,3.509942732399934,151.19753308799716,168
SD7032D,54,15.0,14.0,3.749306281415377,161.50857827635468,168
SD7032D,55,5.0,15.0,1.7995508599801953,83.05619353754747,168
SD7032D,56,6.0,15.0,1.8916865113850108,87.30860821776973,168
SD7032D,57,7.0,15.0,2.0189199369596573,93.1809201673688,168
SD7032D,58,8.0,15.0,2.1764995529616287,100.45382552130593,168
SD7032D,59,9.0,15.0,2.361289720641691,108.98260249115496,168
SD7032D,60,10.0,15.0,2.570244805886889,118.62668334862565,168
SD7032D,61,11.0,15.0,2.801259022597416,129.2888779660346,168
SD7032D,62,12.0,15.0,3.0528398159089454,140.90029919579746,168
SD7032D,63,13.0,15.0,3.3235334668645,153.3938523168231,168
SD7032D,64,14.0,15.0,4.65098552309278,214.66087029658982,168
SD7032D,65,15.0,15.0,4.268822108156301,197.02255883798313,168
SD7032D,66,5.0,16.0,2.564918441323949,126.27290788056362,168
SD7032D,67,6.0,16.0,2.5323312912504017,124.66861741540438,168
SD7032D,68,7.0,16.0,2.493459682840965,122.75493823217059,168
SD7032D,69,8.0,16.0,2.468307953581962,121.51669925326583,168
SD7032D,70,9.0,16.0,2.508213855612266,123.48129750706539,168
SD7032D,71,10.0,16.0,2.6089304246976015,128.4396516774204,168
SD7032D,72,11.0,16.0,2.7495319211442357,135.36157150248545,168
SD7032D,73,12.0,16.0,2.926705866184491,144.08398110446723,168
SD7032D,74,13.0,16.0,3.135816854522445,154.37867591495115,168
SD7032D,75,14.0,16.0,3.373566794858531,166.0832883622661,168
SD7032D,76,15.0,16.0,3.63636765596261,179.02117690892848,168
SD7032D,77,5.0,17.0,2.285602533527454,119.55459406143605,168
SD7032D,78,6.0,17.0,2.4111428018043917,126.12131578669124,168
SD7032D,79,7.0,17.0,2.5539895389720364,133.5932989616142,168
SD7032D,80,8.0,17.0,5.49791243028865,287.58311173817555,168
SD7032D,81,9.0,17.0,3.6402791041103244,190.41459929192465,168
SD7032D,82,10.0,17.0,3.4026007457397984,177.98219285408172,168
SD7032D,83,11.0,17.0,3.4187384499685978,178.82631892143434,168
SD7032D,84,12.0,17.0,3.442629415332931,180.07600018664564,168
SD7032D,85,13.0,17.0,3.462592823811975,181.1202400147802,168
SD7032D,86,14.0,17.0,3.538936202622735,185.11358598334303,168
SD7032D,87,15.0,17.0,3.672750501632558,192.11310316231837,168
SD7032D,88,5.0,18.0,2.4267387418312003,134.40399185526647,168
SD7032D,89,6.0,18.0,2.4677901354275025,136.67760750060012,168
SD7032D,90,7.0,18.0,2.543163719497735,140.85214446448992,168
SD7032D,91,8.0,18.0,2.6495182476984236,146.74254910329728,168
SD7032D,92,9.0,18.0,2.7826463376068054,154.1157971597615,168
SD7032D,93,10.0,18.0,2.9393392676367514,162.79417482295852,168
SD7032D,94,11.0,18.0,3.116830091479523,172.62443583578894,168
SD7032D,95,12.0,18.0,3.312399515344102,183.45597315751948,168
SD7032D,96,13.0,18.0,9.710583364109157,537.8169247814302,168
SD7032D,97,14.0,18.0,5.300132547617274,293.5458026372644,168
SD7032D,98,15.0,18.0,4.534121013540718,251.12054844225509,168
SD7032D,99,5.0,19.0,3.353861330383033,196.07189316085422,168
SD7032D,100,6.0,19.0,3.261024057713784,190.64448337403655,168
SD7032D,101,7.0,19.0,3.156953168665906,184.56033909123755,168
SD7032D,102,8.0,19.0,3.1019216327320462,181.3431108366427,168
SD7032D,103,9.0,19.0,3.100675152567138,181.27023968854033,168
SD7032D,104,10.0,19.0,3.1330387377548816,183.1622646687469,168
SD7032D,105,11.0,19.0,3.202285373746892,187.21052954212595,168
SD7032D,106,12.0,19.0,3.306679178357067,193.31355196549003,168
SD7032D,107,13.0,19.0,3.444073616433997,201.345842191526,168
SD7032D,108,14.0,19.0,3.610507537566977,211.0758252731463,168
SD7032D,109,15.0,19.0,3.80273032798508,222.31346532835852,168
SD7032D,110,5.0,20.0,2.963270242079647,182.35509182028596,168
SD7032D,111,6.0,20.0,3.0714764477904937,189.01393524864577,168
SD7032D,112,7.0,20.0,17.235182245567326,1060.62659972722,168
SD7032D,113,8.0,20.0,6.8783631787500505,423.28388792308004,168
SD7032D,114,9.0,20.0,4.553860984903027,280.2375990709554,168
SD7032D,115,10.0,20.0,4.11317764001819,253.11862400111937,168
SD7032D,116,11.0,20.0,4.030413090956209,248.0254209819205,168
SD7032D,117,12.0,20.0,3.9729408309134246,244.48866651774918,168
SD7032D,118,13.0,20.0,3.959618924385402,243.6688568852555,168
SD7032D,119,14.0,20.0,3.9904144999486983,245.56396922761215,168
SD7032D,120,15.0,20.0,4.0457106007629795,248.96680620079874,168
SD7032D,121,5.0,21.0,3.2216185864895985,208.16612405009712,168
SD7032D,122,6.0,21.0,3.2209080043667733,208.12020951292996,168
SD7032D,123,7.0,21.0,3.255825317308209,210.37640511837654,168
SD7032D,124,8.0,21.0,3.3230293362308063,214.71881864875976,168
SD7032D,125,9.0,21.0,3.4192245297522854,220.9345080763015,168
SD7032D,126,10.0,21.0,3.5408355887623117,228.7924534277186,168
SD7032D,127,11.0,21.0,3.6839456821516556,238.03956715441467,168
SD7032D,128,12.0,21.0,30.367860310807508,1962.2309739291004,168
SD7032D,129,13.0,21.0,10.984756645603417,709.7842755620669,168
SD7032D,130,14.0,21.0,6.184527023681882,399.61559229944464,168
SD7032D,131,15.0,21.0,5.1437404993185325,332.36477072519745,168
SD7032D,132,5.0,22.0,4.252166046152439,287.8389323549343,168
SD7032D,133,6.0,22.0,4.095671149250115,277.2454316415462,168
SD7032D,134,7.0,22.0,4.0013335365031475,270.85950093252075,168
SD7032D,135,8.0,22.0,3.9449412141988285,267.042174499613,168
SD7032D,136,9.0,22.0,3.9010344069866485,264.07002139601923,168
SD7032D,137,10.0,22.0,3.8835168359521783,262.884216587532,168
SD7032D,138,11.0,22.0,3.898426225090735,263.89346754460354,168
SD7032D,139,12.0,22.0,3.948820492572122,267.30477180488214,168
SD7032D,140,13.0,22.0,4.0330357609439575,273.00549766389867,168
SD7032D,141,14.0,22.0,4.148709795748886,280.8357400199246,168
SD7032D,142,15.0,22.0,4.292451008438957,290.56591441740625,168
SD7032D,143,5.0,23.0,3.7814691935496345,267.611666005051,168
SD7032D,144,6.0,23.0,55.24574109513952,3909.6986005791045,168
SD7032D,145,7.0,23.0,18.115926921667864,1282.0502129180334,168
SD7032D,146,8.0,23.0,8.108648108831082,573.8427892403535,168
SD7032D,147,9.0,23.0,5.569745980100228,394.1666385917084,168
SD7032D,148,10.0,23.0,4.97717743871817,352.23101874005505,168
SD7032D,149,11.0,23.0,4.802861288316708,339.89479886549003,168
SD7032D,150,12.0,23.0,4.748074341542238,336.017568786066,168
SD7032D,151,13.0,23.0,4.732175557096402,334.89242404066835,168
SD7032D,152,14.0,23.0,4.715719761669523,333.72786005661237,168
SD7032D,153,15.0,23.0,4.7151623376787475,333.6884115895729,168
SD7032D,154,5.0,24.0,4.165987091281565,307.64212366386937,168
SD7032D,155,6.0,24.0,4.13016806906594,304.9970266387156,168
SD7032D,156,7.0,24.0,4.130178034586289,304.9977625540644,168
SD7032D,157,8.0,24.0,4.165070120906899,307.5744089285094,168
SD7032D,158,9.0,24.0,4.231933740892232,312.5120300966571,168
SD7032D,159,10.0,24.0,4.326290786002661,319.4799349663503,168
SD7032D,160,11.0,24.0,90.41329278012307,6676.673928378319,168
SD7032D,161,12.0,24.0,29.299336502682873,2163.6433109673503,168
SD7032D,162,13.0,24.0,11.897803015117663,878.6069918856122,168
SD7032D,163,14.0,24.0,7.1358561299841075,526.9555295988264,168
SD7032D,164,15.0,24.0,5.945782346132295,439.073157868231,168
SD7032D,165,5.0,25.0,5.229564298253647,402.27417678874207,168
SD7032D,166,6.0,25.0,5.097344809083006,392.10344685253887,168
SD7032D,167,7.0,25.0,5.029666185841641,386.8973989108955,168
SD7032D,168,8.0,25.0,4.950195835753955,380.7842950579965,168
SD7032D,169,9.0,25.0,4.873592386924328,374.8917220711021,168
SD7032D,170,10.0,25.0,4.815174901815097,370.398069370392,168
SD7032D,171,11.0,25.0,4.787054659438678,368.2349738029752,168
SD7032D,172,12.0,25.0,4.793416763736341,368.724366441257,168
SD7032D,173,13.0,25.0,4.835659346922084,371.97379591708335,168
SD7032D,174,14.0,25.0,4.912046807968032,377.8497544590794,168
SD7032D,175,15.0,25.0,5.018596621564035,386.04589396646423,168
RG14,0,5.0,10.0,1.3974669019832433,42.99898159948441,168
RG14,1,6.0,10.0,1.5261608286391501,46.958794727358466,168
RG14,2,7.0,10.0,1.7356274390516953,53.40392120159062,168
RG14,3,8.0,10.0,1.9955029787429446,61.40009165362906,168
RG14,4,9.0,10.0,2.299954278549664,70.76782395537427,168
RG14,5,10.0,10.0,2.646986950554728,81.44575232476085,168
RG14,6,11.0,10.0,3.046867470080694,93.74976831017521,168
RG14,7,12.0,10.0,3.495463159352816,107.55271259547125,168
RG14,8,13.0,10.0,3.9829124353565395,122.5511518571243,168
RG14,9,14.0,10.0,4.506997484296778,138.6768456706701,168
RG14,10,15.0,10.0,5.065492702011801,155.8613139080554,168
RG14,11,5.0,11.0,1.1282303192640726,38.18625695970707,168
RG14,12,6.0,11.0,1.315323965390585,44.518657290142876,168
RG14,13,7.0,11.0,1.536245245998758,51.99599294149642,168
RG14,14,8.0,11.0,1.7907208840663487,60.60901453763026,168
RG14,15,9.0,11.0,2.078264817117932,70.3412707332223,168
RG14,16,10.0,11.0,2.9502193799943215,99.85357901519242,168
RG14,17,11.0,11.0,3.061103760833861,103.60658882822298,168
RG14,18,12.0,11.0,3.341211627314457,113.08716277064316,168
RG14,19,13.0,11.0,3.68837621793891,124.8373489148554,168
RG14,20,14.0,11.0,4.078427713788711,138.03909185131022,168
RG14,21,15.0,11.0,4.50476547739958,152.46898538890886,168
RG14,22,5.0,12.0,1.2237312994717506,45.183924903572326,168
RG14,23,6.0,12.0,1.3653814804483204,50.414085431937984,168
RG14,24,7.0,12.0,1.540828546737908,56.8921309564766,168
RG14,25,8.0,12.0,1.7482356720680436,64.55024019943546,168
RG14,26,9.0,12.0,1.986057281388844,73.33134577435732,168
RG14,27,10.0,12.0,2.2535830784507658,83.20922135818213,168
RG14,28,11.0,12.0,2.5498079036313546,94.14675336485001,168
RG14,29,12.0,12.0,2.8740659662778776,106.11935875487548,168
RG14,30,13.0,12.0,3.226001450901234,119.11389972558402,168
RG14,31,14.0,12.0,3.6049907194615685,133.1073496416579,168
RG14,32,15.0,12.0,5.177574876118916,191.1719954259292,168
RG14,33,5.0,13.0,1.9343802391984761,77.37520956793904,168
RG14,34,6.0,13.0,1.810736625200502,72.42946500802007,168
RG14,35,7.0,13.0,1.8389786996814068,73.55914798725627,168
RG14,36,8.0,13.0,1.9309625456307884,77.23850182523152,168
RG14,37,9.0,13.0,2.0623014757175584,82.49205902870233,168
RG14,38,10.0,13.0,2.2457108328468793,89.82843331387517,168
RG14,39,11.0,13.0,2.4758514752158733,99.03405900863493,168
RG14,40,12.0,13.0,2.737320535786372,109.49282143145489,168
RG14,41,13.0,13.0,3.0277005238830617,121.10802095532243,168
RG14,42,14.0,13.0,3.344916456519929,133.79665826079716,168
RG14,43,15.0,13.0,3.6880596734462547,147.5223869378502,168
RG14,44,5.0,14.0,1.3919891785589809,59.96261076869455,168
RG14,45,6.0,14.0,1.5070464325434667,64.91892324802626,168
RG14,46,7.0,14.0,1.6442723141677558,70.8301919949187,168
RG14,47,8.0,14.0,1.8031722012530027,77.67511020782166,168
RG14,48,9.0,14.0,4.874650189440307,209.98493123742853,168
RG14,49,10.0,14.0,3.3704961484190785,145.1906033165141,168
RG14,50,11.0,14.0,3.0273729340682136,130.40991100601534,168
RG14,51,12.0,14.0,3.0288190579282546,130.47220557229406,168
RG14,52,13.0,14.0,3.1521406586131815,135.78452067872163,168
RG14,53,14.0,14.0,3.331183299458137,143.49712674588898,168
RG14,54,15.0,14.0,3.5680515411834253,153.70068177405523,168
RG14,55,5.0,15.0,1.5930898258454662,73.5272227313292,168
RG14,56,6.0,15.0,1.6665958346761571,76.91980775428416,168
RG14,57,7.0,15.0,1.7670708167222156,81.55711461794841,168
RG14,58,8.0,15.0,1.8916096135314795,87.30505908606827,168
RG14,59,9.0,15.0,2.038987664243595,94.10712296508899,168
RG14,60,10.0,15.0,2.207594389977681,101.88897184512375,168
RG14,61,11.0,15.0,2.396472463948269,110.60642141299701,168
RG14,62,12.0,15.0,2.6052507813415584,120.24234375422576,168
RG14,63,13.0,15.0,2.8332903582582154,130.76724730422532,168
RG14,64,14.0,15.0,8.936091117032571,412.4349746322725,168
RG14,65,15.0,15.0,5.570609950613299,257.1050746436907,168
RG14,66,5.0,16.0,2.8746411714807865,141.5207961344387,168
RG14,67,6.0,16.0,2.445173196801649,120.37775738100424,168
RG14,68,7.0,16.0,2.295268518677992,112.99783476568577,168
RG14,69,8.0,16.0,2.25211974233979,110.87358731518967,168
RG14,70,9.0,16.0,2.2880337989256447,112.64166394710864,168
RG14,71,10.0,16.0,2.3835232953316408,117.34268530863461,168
RG14,72,11.0,16.0,2.5125398858003964,123.69427130094257,168
RG14,73,12.0,16.0,2.669473065596381,131.4202124601295,168
RG14,74,13.0,16.0,2.8503118163476993,140.32304326634824,168
RG14,75,14.0,16.0,3.0533591336496304,150.31921888736642,168
RG14,76,15.0,16.0,3.27646948445683,161.30311308095165,168
RG14,77,5.0,17.0,1.8381632353534794,96.150076926182,168
RG14,78,6.0,17.0,1.9138508314593288,100.10912041479567,168
RG14,79,7.0,17.0,2.0059260269626344,104.92536141035318,168
RG14,80,8.0,17.0,14.760113600302986,772.0674806312331,168
RG14,81,9.0,17.0,6.862007955278379,358.9358007376383,168
RG14,82,10.0,17.0,4.40075925226864,230.19356088789806,168
RG14,83,11.0,17.0,3.5802651588817014,187.2754083107351,168
RG14,84,12.0,17.0,3.3131900099086042,173.30532359521928,168
RG14,85,13.0,17.0,3.2483807172708876,169.91529905724641,168
RG14,86,14.0,17.0,3.29803198090964,172.51244207835043,168
RG14,87,15.0,17.0,3.422029744132359,178.99847892384648,168
RG14,88,5.0,18.0,2.1430163261083055,118.69013498446,168
RG14,89,6.0,18.0,2.169450152005863,120.15416226494008,168
RG14,90,7.0,18.0,2.220946326308143,123.00625807245099,168
RG14,91,8.0,18.0,2.2947330320744266,127.09290639181437,168
RG14,92,9.0,18.0,2.387757548053206,132.24503343063907,168
RG14,93,10.0,18.0,2.498267702479058,138.36559582960936,168
RG14,94,11.0,18.0,2.6255492550581616,145.4150356647597,168
RG14,95,12.0,18.0,2.7684189031572837,153.32781617486492,168
RG14,96,13.0,18.0,25.632090634996683,1419.623481322893,168
RG14,97,14.0,18.0,11.264302146900494,623.8690419821812,168
RG14,98,15.0,18.0,6.704967069381511,371.3520223042067,168
RG14,99,5.0,19.0,4.074598728859332,238.20731030254555,168
RG14,100,6.0,19.0,3.3195919759009165,194.06845397574588,168
RG14,101,7.0,19.0,2.9791175890064516,174.16379751114638,168
RG14,102,8.0,19.0,2.8362821230572273,165.81341642488402,168
RG14,103,9.0,19.0,2.8029610922092263,163.8654176983855,168
RG14,104,10.0,19.0,2.824156489162576,165.10453321258134,168
RG14,105,11.0,19.0,2.883281569296948,168.56107635889848,168
RG14,106,12.0,19.0,2.9707708964692627,173.6758370243569,168
RG14,107,13.0,19.0,3.0823384808269974,180.1982496483475,168
RG14,108,14.0,19.0,3.213914213028631,187.89036937705842,168
RG14,109,15.0,19.0,3.3632128145822495,196.61859531403923,168
RG14,110,5.0,20.0,2.4262705184653717,149.3089549824844,168
RG14,111,6.0,20.0,2.476332077645209,152.38966631662822,168
RG14,112,7.0,20.0,45.509532800400066,2800.586633870773,168
RG14,113,8.0,20.0,17.98849738474998,1106.9844544461525,168
RG14,114,9.0,20.0,8.985534002564505,552.9559386193541,168
RG14,115,10.0,20.0,5.726357847681662,352.39125216502526,168
RG14,116,11.0,20.0,4.4668481926223125,274.88296569983453,168
RG14,117,12.0,20.0,3.9394949840865134,242.43046055917006,168
RG14,118,13.0,20.0,3.7328792870005687,229.7156484308042,168
RG14,119,14.0,20.0,3.6844342728361408,226.73441678991637,168
RG14,120,15.0,20.0,3.711959870233331,228.42829970666648,168
RG14,121,5.0,21.0,2.844046435535927,183.76915429616759,168
RG14,122,6.0,21.0,2.8302028208099514,182.87464380618147,168
RG14,123,7.0,21.0,2.8444330107341185,183.7941330012815,168
RG14,124,8.0,21.0,2.880650352325004,186.13433045792334,168
RG14,125,9.0,21.0,2.9354222944027,189.67344056140522,168
RG14,126,10.0,21.0,3.007251973756005,194.31474291961877,168
RG14,127,11.0,21.0,3.094089889939279,199.9258082729995,168
RG14,128,12.0,21.0,73.10484586540686,4723.697732841673,168
RG14,129,13.0,21.0,28.33173860378186,1830.666186705905,168
RG14,130,14.0,21.0,13.52536680568062,873.9467782132094,168
RG14,131,15.0,21.0,8.116155718953324,524.4285233785225,168
RG14,132,5.0,22.0,5.415514153315663,366.588650378291,168
RG14,133,6.0,22.0,4.357638535964303,294.97860858835287,168
RG14,134,7.0,22.0,3.867897139626331,261.8268832977824,168
RG14,135,8.0,22.0,3.6354430648015548,246.09153054041292,168
RG14,136,9.0,22.0,3.5221029149359655,238.4192742418192,168
RG14,137,10.0,22.0,3.4788396887270503,235.49068662152337,168
RG14,138,11.0,22.0,3.4806210155401227,235.6112687442544,168
RG14,139,12.0,22.0,3.5159078098011305,237.99991327884575,168
RG14,140,13.0,22.0,3.576359317177496,242.0920153166305,168
RG14,141,14.0,22.0,3.657245519151824,247.56738898873877,168
RG14,142,15.0,22.0,3.7563819904501794,254.27816550739675,168
RG14,143,5.0,23.0,3.140504681951461,222.2511005688726,168
RG14,144,6.0,23.0,122.95176413520983,8701.201769568695,168
RG14,145,7.0,23.0,46.240254089265775,3272.3872124711165,168
RG14,146,8.0,23.0,20.526507852633515,1452.6451711094487,168
RG14,147,9.0,23.0,10.951716523607976,775.0445539784106,168
RG14,148,10.0,23.0,7.161002701009559,506.77865268683024,168
RG14,149,11.0,23.0,5.544199048145985,392.3587018687927,168
RG14,150,12.0,23.0,4.8277815191044535,341.6583844289305,168
RG14,151,13.0,23.0,4.498676571663413,318.36788045618,168
RG14,152,14.0,23.0,4.345289104591683,307.51276740187296,168
RG14,153,15.0,23.0,4.2897916790838915,303.5852572890138,168
RG14,154,5.0,24.0,3.6815418849693917,271.8677084285089,168
RG14,155,6.0,24.0,3.6311108881177967,268.1435732763912,168
RG14,156,7.0,24.0,3.6117299389029807,266.7123647189893,168
RG14,157,8.0,24.0,3.616431651543099,267.0595681139519,168
RG14,158,9.0,24.0,3.6417082153156133,268.9261451309991,168
RG14,159,10.0,24.0,3.68410232710063,272.0567872320465,168
RG14,160,11.0,24.0,184.87582535861046,13652.368641866618,168
RG14,161,12.0,24.0,69.19515290355183,5109.795906723826,168
RG14,162,13.0,24.0,30.087386669411618,2221.837784818089,168
RG14,163,14.0,24.0,15.402244580312058,1137.3965228538132,168
RG14,164,15.0,24.0,9.573568384276303,706.9712037619423,168
RG14,165,5.0,25.0,6.8109047440670345,523.9157495436181,168
RG14,166,6.0,25.0,5.561850943288558,427.8346879452737,168
RG14,167,7.0,25.0,4.94132125621489,380.101635093453,168
RG14,168,8.0,25.0,4.600782920094926,353.90637846884044,168
RG14,169,9.0,25.0,4.409673820927825,339.2056785329096,168
RG14,170,10.0,25.0,4.304955132737963,331.1503948259972,168
RG14,171,11.0,25.0,4.256763749678436,327.4433653598797,168
RG14,172,12.0,25.0,4.24692683293363,326.686679456433,168
RG14,173,13.0,25.0,4.2654949569972285,328.1149966920945,168
RG14,174,14.0,25.0,4.3075108058230285,331.3469850633099,168
RG14,175,15.0,25.0,4.36858384605062,336.044911234663,168
SA7035,0,5.0,10.0,1.4481173433390953,44.557456718126005,168
SA7035,1,6.0,10.0,1.6147983886012158,49.6861042646528,168
SA7035,2,7.0,10.0,1.8316830402079411,56.359478160244336,168
SA7035,3,8.0,10.0,2.085901477531723,64.181583924053,168
SA7035,4,9.0,10.0,2.3784993205617058,73.18459447882171,168
SA7035,5,10.0,10.0,2.7108073072752177,83.40945560846824,168
SA7035,6,11.0,10.0,3.0955732307509547,95.24840710002935,168
SA7035,7,12.0,10.0,3.531478483908706,108.66087642796019,168
SA7035,8,13.0,10.0,4.009384757041301,123.36568483203999,168
SA7035,9,14.0,10.0,4.5268164246454985,139.2866592198615,168
SA7035,10,15.0,10.0,5.081201939213742,156.34467505273054,168
SA7035,11,5.0,11.0,1.1219910886329256,37.97508299988364,168
SA7035,12,6.0,11.0,1.3043732473866851,44.14801760385703,168
SA7035,13,7.0,11.0,1.5219238063986487,51.51126729349272,168
SA7035,14,8.0,11.0,1.7741660228069525,60.048696156543,168
SA7035,15,9.0,11.0,2.0604408277361377,69.73799724645387,168
SA7035,16,10.0,11.0,2.8682738796550433,97.08003900370915,168
SA7035,17,11.0,11.0,3.122405782616685,105.68142648856472,168
SA7035,18,12.0,11.0,3.4543709627319292,116.91717104631145,168
SA7035,19,13.0,11.0,3.8159831616569497,129.1563531637737,168
SA7035,20,14.0,11.0,4.202591581345447,142.24156121476898,168
SA7035,21,15.0,11.0,4.616358057639581,156.24596502780116,168
SA7035,22,5.0,12.0,1.320481977655601,48.7562576365145,168
SA7035,23,6.0,12.0,1.4378418677710174,53.08954588692987,168
SA7035,24,7.0,12.0,1.5922636633149057,58.79127372239651,168
SA7035,25,8.0,12.0,1.7822913835847283,65.8076818554361,168
SA7035,26,9.0,12.0,2.0061182564010194,74.07205869788379,168
SA7035,27,10.0,12.0,2.2626643818794907,83.54453102324274,168
SA7035,28,11.0,12.0,2.5505097911997043,94.17266921352754,168
SA7035,29,12.0,12.0,2.868515334965581,105.91441236795991,168
SA7035,30,13.0,12.0,3.215968690606092,118.74345934545569,168
SA7035,31,14.0,12.0,3.5919938296115705,132.62746447796565,168
SA7035,32,15.0,12.0,4.763938999173398,175.89928612332545,168
SA7035,33,5.0,13.0,1.8605814005785997,74.42325602314399,168
SA7035,34,6.0,13.0,1.9034785927105,76.13914370841998,168
SA7035,35,7.0,13.0,1.9989059019883673,79.95623607953469,168
SA7035,36,8.0,13.0,2.1104642314144684,84.41856925657873,168
SA7035,37,9.0,13.0,2.236146565756226,89.44586263024904,168
SA7035,38,10.0,13.0,2.397286182059605,95.89144728238419,168
SA7035,39,11.0,13.0,2.5986722373233793,103.94688949293516,168
SA7035,40,12.0,13.0,2.832852170826493,113.3140868330597,168
SA7035,41,13.0,13.0,3.099223214737668,123.96892858950672,168
SA7035,42,14.0,13.0,3.3961714925802156,135.8468597032086,168
SA7035,43,15.0,13.0,3.7227257647130556,148.9090305885222,168
SA7035,44,5.0,14.0,1.4097725441755458,60.72866344140812,168
SA7035,45,6.0,14.0,1.511538544030166,65.11242958899176,168
SA7035,46,7.0,14.0,1.6381999816735062,70.56861459516641,168
SA7035,47,8.0,14.0,1.788819482392975,77.05683924154354,168
SA7035,48,9.0,14.0,3.6300085993930336,156.36960120462297,168
SA7035,49,10.0,14.0,2.9894730635211912,128.77730119783592,168
SA7035,50,11.0,14.0,2.9985424350561964,129.16798181780536,168
SA7035,51,12.0,14.0,3.1604501519295782,136.1424680831203,168
SA7035,52,13.0,14.0,3.3531791323523388,144.44463954748534,168
SA7035,53,14.0,14.0,3.5530091879340353,153.05270348023538,168
SA7035,54,15.0,14.0,3.7784125332382157,162.76238604718466,168
SA7035,55,5.0,15.0,1.7969917041293821,82.93807865212533,168
SA7035,56,6.0,15.0,1.833550005659498,84.62538487659222,168
SA7035,57,7.0,15.0,1.898504472911053,87.62328336512552,168
SA7035,58,8.0,15.0,1.9909968917056275,91.89216423256742,168
SA7035,59,9.0,15.0,2.1106413392773353,97.41421565895394,168
SA7035,60,10.0,15.0,2.255880116441645,104.11754383576823,168
SA7035,61,11.0,15.0,2.425427000780103,111.94278465138937,168
SA7035,62,12.0,15.0,2.6184377192277744,120.85097165666652,168
SA7035,63,13.0,15.0,2.833768240200227,130.7893033938566,168
SA7035,64,14.0,15.0,6.42924443386042,296.7343584858655,168
SA7035,65,15.0,15.0,4.646431100742443,214.45066618811268,168
SA7035,66,5.0,16.0,2.554235780022183,125.74699224724593,168
SA7035,67,6.0,16.0,2.4763455550123825,121.91239655445573,168
SA7035,68,7.0,16.0,2.4986899799366737,123.01242978149779,168
SA7035,69,8.0,16.0,2.531904905336009,124.64762610884968,168
SA7035,70,9.0,16.0,2.581588176387223,127.09357176060175,168
SA7035,71,10.0,16.0,2.6538964066194564,130.65336155665014,168
SA7035,72,11.0,16.0,2.7465847665555367,135.2164808150418,168
SA7035,73,12.0,16.0,2.863711910630426,140.98274021565172,168
SA7035,74,13.0,16.0,3.0058826550685036,147.9819153264494,168
SA7035,75,14.0,16.0,3.1737502066723344,156.24616402079184,168
SA7035,76,15.0,16.0,3.366113248721609,165.7163445524484,168
SA7035,77,5.0,17.0,1.906808920419995,99.74077429889203,168
SA7035,78,6.0,17.0,1.9572496101713532,102.37921037819386,168
SA7035,79,7.0,17.0,2.028269243596071,106.09408351117911,168
SA7035,80,8.0,17.0,9.724172915555176,508.6490448136553,168
SA7035,81,9.0,17.0,4.846744500750121,253.52202003923702,168
SA7035,82,10.0,17.0,3.6031228794846646,188.47104292689014,168
SA7035,83,11.0,17.0,3.3796952050391544,176.7840568789711,168
SA7035,84,12.0,17.0,3.4236212084183952,179.08172474803914,168
SA7035,85,13.0,17.0,3.517776171660279,184.00675359453768,168
SA7035,86,14.0,17.0,3.6293073371986533,189.84069148423725,168
SA7035,87,15.0,17.0,3.753665956424898,196.3456038745331,168
SA7035,88,5.0,18.0,2.4815580544986213,137.44013840300056,168
SA7035,89,6.0,18.0,2.463330496329747,136.43061210441675,168
SA7035,90,7.0,18.0,2.4662455910125676,136.5920635022345,168
SA7035,91,8.0,18.0,2.492811396936338,138.06340044570487,168
SA7035,92,9.0,18.0,2.54258934214576,140.82033279576515,168
SA7035,93,10.0,18.0,2.614999399293799,144.83073596088732,168
SA7035,94,11.0,18.0,2.7093260302695152,150.0549801380039,168
SA7035,95,12.0,18.0,2.8241474439198098,156.41431997094327,168
SA7035,96,13.0,18.0,17.45231643171813,966.5898331413119,168
SA7035,97,14.0,18.0,7.861545093865621,435.4086513525574,168
SA7035,98,15.0,18.0,5.190240580798382,287.4594783211411,168
SA7035,99,5.0,19.0,3.4264809506684664,200.31734788523343,168
SA7035,100,6.0,19.0,3.232599198447503,188.98272237077705,168
SA7035,101,7.0,19.0,3.200425118550707,187.10177616142593,168
SA7035,102,8.0,19.0,3.208088463237488,187.5497870815762,168
SA7035,103,9.0,19.0,3.220750905332771,188.2900529271466,168
SA7035,104,10.0,19.0,3.2332557018079395,189.02110256723338,168
SA7035,105,11.0,19.0,3.256063853645672,190.35450221313158,168
SA7035,106,12.0,19.0,3.2948123022391087,192.6197961309017,168
SA7035,107,13.0,19.0,3.3543437863489713,196.10009827886293,168
SA7035,108,14.0,19.0,3.435585003003713,200.84958479098628,168
SA7035,109,15.0,19.0,3.5388357544909517,206.88578257024025,168
SA7035,110,5.0,20.0,2.5738553273881544,158.39109707004025,168
SA7035,111,6.0,20.0,2.5841198209324587,159.02275821122822,168
SA7035,112,7.0,20.0,31.649465806627465,1947.6594342539975,168
SA7035,113,8.0,20.0,12.11890311690822,745.7786533481981,168
SA7035,114,9.0,20.0,6.195089080511568,381.23625110840425,168
SA7035,115,10.0,20.0,4.461610328887909,274.56063562387124,168
SA7035,116,11.0,20.0,4.041149149059464,248.6861014805824,168
SA7035,117,12.0,20.0,3.995924222168271,245.90302905650893,168
