,,mass,airspeed,lift,cl,CDind,CDff,e,wing_l,fs_v,Cd0,Cd,drag,power,solar_power
S8025,1,6.0,10.0,58.86,0.7476905067864906,0.0093312,0.0094216,0.9922,58.86,10.0,0.019281545828826453,0.028612745828826454,2.2524643608530495,69.30659571855537,168
S8025,2,7.0,10.0,68.67,0.8723055912509058,0.0126751,0.0128394,0.9921,68.67,10.0,0.024612034779712636,0.037287134779712634,2.9353331802574387,90.31794400792118,168
S8025,3,8.0,10.0,78.48,0.9969206757153208,0.0165158,0.0167934,0.9921,78.48,10.0,0.03221425150123675,0.04873005150123676,3.836147182997268,118.03529793837747,168
S8025,4,9.0,10.0,88.29,1.121535760179736,0.0208453,0.021288,0.9921,88.29,10.0,0.04288204691607307,0.06372734691607307,5.016770449047828,154.3621676630101,168
S8025,5,10.0,10.0,98.10000000000001,1.2461508446441512,0.0256543,0.0263287,0.9921,98.10000000000001,10.0,0.057547919789442216,0.08320221978944221,6.549879411809932,201.53475113261322,168
S8025,6,11.0,10.0,107.91000000000001,1.3707659291085663,0.0309318,0.0319213,0.9921,107.91000000000001,10.0,0.07728301672911123,0.10821481672911122,8.518931369145173,262.12096520446687,168
S8025,7,12.0,10.0,117.72,1.4953810135729813,0.0366652,0.0380725,0.9921,117.72,10.0,0.10329713218539344,0.13996233218539345,11.01817235561711,339.02068786514184,168
S8025,8,13.0,10.0,127.53,1.6199960980373964,0.0428401,0.0447898,0.9921,127.53,10.0,0.13693870845114875,0.17977880845114874,14.152621398008913,435.4652737848895,168
S8025,9,14.0,10.0,137.34,1.7446111825018116,0.04944,0.0520815,0.9921,137.34,10.0,0.17969483566178326,0.22913483566178328,18.03804689859979,555.0168276492242,168
S8025,10,15.0,10.0,147.15,1.8692262669662265,0.0564462,0.0599567,0.9921,147.15,10.0,0.2331912517952495,0.28963745179524947,22.80095876292382,701.5679619361174,168
S8025,11,5.0,11.0,49.050000000000004,0.5149383655554344,0.0044388,0.004461,0.9922,49.050000000000004,11.0,0.012677146540239912,0.017115946540239912,1.6303643968986605,55.18156420272389,168
S8025,12,6.0,11.0,58.86,0.6179260386665212,0.0063846,0.0064283,0.9922,58.86,11.0,0.014740585244567204,0.021125185244567204,2.0122608948128047,68.10729182443337,168
S8025,13,7.0,11.0,68.67,0.720913711777608,0.0086783,0.0087568,0.9922,68.67,11.0,0.0175078193144242,0.0261861193144242,2.494335707511456,84.42367010038772,168
S8025,14,8.0,11.0,78.48,0.8239013848886949,0.0113168,0.0114484,0.9921,78.48,11.0,0.02124588477963925,0.03256268477963925,3.1017298288087316,104.98162497506476,168
S8025,15,9.0,11.0,88.29,0.9268890579997818,0.0142967,0.0145051,0.9921,88.29,11.0,0.02628251861971539,0.04057921861971539,3.865337691725686,130.82681418148474,168
S8025,16,10.0,11.0,98.10000000000001,1.0298767311108687,0.0176136,0.0179292,0.9921,98.10000000000001,11.0,0.03300615876383034,0.05061975876383034,4.821740490607489,163.19737045133036,168
S8025,17,11.0,11.0,107.91000000000001,1.1328644042219556,0.0212629,0.0217236,0.9921,107.91000000000001,11.0,0.04186594409083648,0.06312884409083648,6.013282384418077,203.52648070338108,168
S8025,18,12.0,11.0,117.72,1.2358520773330424,0.0252389,0.0258913,0.9921,117.72,11.0,0.053371714429260864,0.07861061442926087,7.4879847680336695,253.43948445652418,168
S8025,19,13.0,11.0,127.53,1.3388397504441292,0.0295357,0.0304355,0.9921,127.53,11.0,0.06809401055730528,0.09762971055730528,9.299632000949257,314.7567754167441,168
S8025,20,14.0,11.0,137.34,1.441827423555216,0.0341462,0.0353601,0.9921,137.34,11.0,0.08666407420284614,0.12081027420284614,11.507676153160283,389.4905774915788,168
S8025,21,15.0,11.0,147.15,1.544815096666303,0.0390627,0.0406691,0.9921,147.15,11.0,0.10977384804343453,0.14883654804343452,14.177294157633618,479.84687918144556,168
S8025,22,5.0,12.0,49.050000000000004,0.4326912655014414,0.0031364,0.0031483,0.9922,49.050000000000004,12.0,0.011032814045511985,0.014169214045511986,1.6062259729854607,59.30680515638623,168
S8025,23,6.0,12.0,58.86,0.5192295186017296,0.0045129,0.0045358,0.9922,58.86,12.0,0.012321777680729814,0.016834677680729812,1.9083836584564629,70.46339661993093,168
S8025,24,7.0,12.0,68.67,0.6057677717020179,0.0061367,0.0061773,0.9922,68.67,12.0,0.013961683906751706,0.020098383906751706,2.278358287366185,84.12399830275143,168
S8025,25,8.0,12.0,78.48,0.6923060248023062,0.0080064,0.0080737,0.9922,78.48,12.0,0.01607423177914247,0.02408063177914247,2.729786993500112,100.7921351446195,168
S8025,26,9.0,12.0,88.29,0.7788442779025945,0.0101202,0.010226,0.9922,88.29,12.0,0.018811003777177135,0.028931203777177134,3.279649159605722,121.09473820082665,168
S8025,27,10.0,12.0,98.10000000000001,0.8653825310028828,0.0124762,0.0126355,0.9921,98.10000000000001,12.0,0.02235346580384091,0.034829665803840906,3.9483004254743976,145.78340032520856,168
S8025,28,11.0,12.0,107.91000000000001,0.951920784103171,0.015072,0.0153034,0.9921,107.91000000000001,12.0,0.02691296718582922,0.04198496718582922,4.759427343832211,175.7327019261124,168
S8025,29,12.0,12.0,117.72,1.0384590372034592,0.0179051,0.0182313,0.9921,117.72,12.0,0.032730740673547684,0.050635840673547684,5.740092724449139,211.94188521042975,168
S8025,30,13.0,12.0,127.53,1.1249972903037475,0.0209725,0.0214207,0.9921,127.53,12.0,0.04007790244111216,0.061050402441112164,6.920690290029847,255.53317993956358,168
S8025,31,14.0,12.0,137.34,1.2115355434040358,0.024271,0.0248734,0.9921,137.34,12.0,0.04925545208634865,0.07352645208634864,8.334978684295598,307.7530591124528,168
S8025,32,15.0,12.0,147.15,1.298073796504324,0.027797,0.0285915,0.9921,147.15,12.0,0.060594272630793394,0.0883912726307934,10.020058799929656,369.9714018435564,168
S8025,33,5.0,13.0,49.050000000000004,0.368683681847382,0.0022783,0.0022851,0.9922,49.050000000000004,13.0,0.009962275014620934,0.012240575014620935,1.628496822692833,65.13987290771331,168
S8025,34,6.0,13.0,58.86,0.44242041821685835,0.0032788,0.0032917,0.9922,58.86,13.0,0.010824058200413607,0.014102858200413607,1.876256609091362,75.05026436365448,168
S8025,35,7.0,13.0,68.67,0.5161571545863348,0.0044598,0.0044822,0.9922,68.67,13.0,0.01187643724183387,0.01633623724183387,2.173387313202675,86.93549252810699,168
S8025,36,8.0,13.0,78.48,0.5898938909558111,0.0058204,0.0058571,0.9922,78.48,13.0,0.013177829953472466,0.018998229953472466,2.5275411554655483,101.10164621862192,168
S8025,37,9.0,13.0,88.29,0.6636306273252875,0.0073597,0.007417,0.9922,88.29,13.0,0.014802302431757128,0.02216200243175713,2.9484522174422523,117.93808869769006,168
S8025,38,10.0,13.0,98.10000000000001,0.737367363694764,0.0090767,0.0091624,0.9922,98.10000000000001,13.0,0.016839569054952565,0.025916269054952566,3.447923137730947,137.91692550923787,168
S8025,39,11.0,13.0,107.91000000000001,0.8111041000642404,0.0109703,0.0110941,0.9921,107.91000000000001,13.0,0.019394992483160466,0.030365292483160465,4.039825111965685,161.5930044786274,168
S8025,40,12.0,13.0,117.72,0.8848408364337167,0.0130391,0.0132128,0.9921,117.72,13.0,0.0225895836583195,0.0356286836583195,4.7400712846412105,189.6028513856484,168
S8025,41,13.0,13.0,127.53,0.9585775728031931,0.0152816,0.0155194,0.9921,127.53,13.0,0.026560001804205317,0.04184160180420532,5.566643357288162,222.66573429152646,168
S8025,42,14.0,13.0,137.34,1.0323143091726696,0.0176962,0.0180148,0.9921,137.34,13.0,0.03145855442643055,0.04915475442643055,6.539591588473065,261.58366353892256,168
S8025,43,15.0,13.0,147.15,1.106051045542146,0.020281,0.0206999,0.9921,147.15,13.0,0.037453197312444814,0.057734197312444814,7.681008185623139,307.24032742492557,168
S8025,44,5.0,14.0,49.050000000000004,0.317895623633712,0.0016944,0.0016985,0.9922,49.050000000000004,14.0,0.009212419172322427,0.010906819172322427,1.6828777769486787,72.49319654548154,168
S8025,45,6.0,14.0,58.86,0.38147474836045436,0.0024389,0.0024465,0.9922,58.86,14.0,0.009815329870098116,0.012254229870098117,1.890777759875304,81.44888811770538,168
S8025,46,7.0,14.0,68.67,0.44505387308719674,0.0033179,0.003331,0.9922,68.67,14.0,0.010529536797432905,0.013847436797432906,2.136603099942943,92.03828738215753,168
S8025,47,8.0,14.0,78.48,0.5086329978139391,0.004331,0.0043523,0.9922,78.48,14.0,0.01138427948814301,0.01571527948814301,2.4248036197616587,104.4530790051176,168
S8025,48,9.0,14.0,88.29,0.5722121225406815,0.0054778,0.0055106,0.9922,88.29,14.0,0.012417429461026834,0.017895229461026833,2.76116102206788,118.94232095061635,168
S8025,49,10.0,14.0,98.10000000000001,0.635791247267424,0.0067576,0.0068063,0.9922,98.10000000000001,14.0,0.01367549021986498,0.02043309021986498,3.1527426009462443,135.81045050229974,168
S8025,50,11.0,14.0,107.91000000000001,0.6993703719941664,0.0081698,0.0082398,0.9922,107.91000000000001,14.0,0.015213597253420235,0.023383397253420236,3.607962960200472,155.41994290094343,168
S8025,51,12.0,14.0,117.72,0.7629494967209087,0.0097138,0.0098115,0.9922,117.72,14.0,0.017095518035437574,0.026809318035437575,4.136568583760652,178.19064668507423,168
S8025,52,13.0,14.0,127.53,0.8265286214476512,0.0113886,0.0115218,0.9921,127.53,14.0,0.019393652024644173,0.03078225202464417,4.749576117312359,204.59712505345547,168
S8025,53,14.0,14.0,137.34,0.8901077461743935,0.0131935,0.0133713,0.9921,137.34,14.0,0.02218903066474939,0.03538253066474939,5.459380375445694,235.17330848073757,168
S8025,54,15.0,14.0,147.15,0.9536868709011359,0.0151275,0.0153606,0.9921,147.15,14.0,0.02557131738444478,0.04069881738444478,6.279661764098965,270.5085067611862,168
S8025,55,5.0,15.0,49.050000000000004,0.27692240992092243,0.0012861,0.0012887,0.9922,49.050000000000004,15.0,0.008658971893393961,0.009945071893393961,1.7615251019600433,81.30115855200198,168
S8025,56,6.0,15.0,58.86,0.3323068919051069,0.0018513,0.0018561,0.9922,58.86,15.0,0.009094012043219872,0.010945312043219873,1.9386930652280612,89.47814147206435,168
S8025,57,7.0,15.0,68.67,0.3876913738892914,0.0025189,0.002527,0.9922,68.67,15.0,0.009597967296813672,0.01211686729681367,2.146205289338726,99.05562873871041,168
S8025,58,8.0,15.0,78.48,0.4430758558734759,0.0032885,0.0033014,0.9922,78.48,15.0,0.010185935098136163,0.013474435098136162,2.386665065323931,110.15377224571988,168
S8025,59,9.0,15.0,88.29,0.4984603378576604,0.0041599,0.0041797,0.9922,88.29,15.0,0.010877984814292868,0.015037884814292867,2.6635917633090638,122.9350044604183,168
S8025,60,10.0,15.0,98.10000000000001,0.5538448198418449,0.0051328,0.0051619,0.9922,98.10000000000001,15.0,0.011699157735534016,0.016831957735534017,2.9813676948850145,137.60158591776988,168
S8025,61,11.0,15.0,107.91000000000001,0.6092293018260294,0.0062068,0.0062482,0.9922,107.91000000000001,15.0,0.012679467075254565,0.018886267075254565,3.34523811310818,154.39560522037752,168
S8025,62,12.0,15.0,117.72,0.6646137838102139,0.0073814,0.007439,0.9922,117.72,15.0,0.013853897969994184,0.021235297969994182,3.7613112125004617,173.59897903848284,168
S8025,63,13.0,15.0,127.53,0.7199982657943983,0.0086563,0.0087345,0.9922,127.53,15.0,0.015262407479437261,0.02391870747943726,4.236611266677257,195.53590461587336,168
S8025,64,14.0,15.0,137.34,0.7753827477785828,0.010031,0.010135,0.9922,137.34,15.0,0.016949924586412903,0.0269809245864129,4.779007778176801,220.5695897620062,168
S8025,65,15.0,15.0,147.15,0.8307672297627673,0.0115049,0.0116408,0.9921,147.15,15.0,0.018966350196894927,0.03047125019689493,5.397233191002838,249.10307035397713,168
S8025,66,5.0,16.0,49.050000000000004,0.24338883684456075,0.0009936,0.0009954,0.9922,49.050000000000004,16.0,0.008316017586497944,0.009309617586497945,1.8761614071451986,92.36486927484054,168
S8025,67,6.0,16.0,58.86,0.29206660421347286,0.0014304,0.0014336,0.9922,58.86,16.0,0.008648739847668986,0.010079139847668986,2.0312427469461087,99.99964292657766,168
S8025,68,7.0,16.0,68.67,0.340744371582385,0.0019464,0.0019516,0.9922,68.67,16.0,0.009027250548605655,0.010973650548605655,2.211512928807262,108.8744826489729,168
S8025,69,8.0,16.0,78.48,0.3894221389512972,0.0025414,0.0025496,0.9922,78.48,16.0,0.009459321525663398,0.012000721525663397,2.418497900171647,119.06451200845028,168
S8025,70,9.0,16.0,88.29,0.43809990632020934,0.0032152,0.0032276,0.9922,88.29,16.0,0.009955686807253531,0.013170886807253531,2.654320577193815,130.67424380031088,168
S8025,71,10.0,16.0,98.10000000000001,0.4867776736891215,0.0039676,0.0039858,0.9922,98.10000000000001,16.0,0.01053004261384326,0.01449764261384326,2.9217008447398882,143.83758004873295,168
S8025,72,11.0,16.0,107.91000000000001,0.5354554410580337,0.0047985,0.0048242,0.9922,107.91000000000001,16.0,0.011199047357955653,0.015997547357955652,3.223975709324981,158.71880415138364,168
S8025,73,12.0,16.0,117.72,0.5841332084269457,0.0057076,0.0057431,0.9922,117.72,16.0,0.011982321644169671,0.017689921644169673,3.5650388403009194,175.50960444558373,168
S8025,74,13.0,16.0,127.53,0.6328109757958579,0.0066946,0.0067425,0.9922,127.53,16.0,0.012902448269120147,0.01959704826912015,3.9493808757310926,194.4310584975307,168
S8025,75,14.0,16.0,137.34,0.68148874316477,0.0077593,0.0078227,0.9922,137.34,16.0,0.013984972221497789,0.021744272221497787,4.382109575327887,215.73462524691132,168
S8025,76,15.0,16.0,147.15,0.7301665105336822,0.0089013,0.0089838,0.9922,147.15,16.0,0.01525840068204919,0.024159700682049187,4.8688893616404,239.69916857306583,168
S8025,77,5.0,17.0,49.050000000000004,0.21559703194535487,0.0007798,0.000781,0.9922,49.050000000000004,17.0,0.0081055075347455,0.0088853075347455,2.0214765047866274,105.7387710196082,168
S8025,78,6.0,17.0,58.86,0.2587164383344258,0.0011226,0.0011248,0.9922,58.86,17.0,0.00837283474585466,0.00949543474585466,2.160285186125476,112.9995328127172,168
S8025,79,7.0,17.0,68.67,0.3018358447234968,0.0015276,0.0015311,0.9922,68.67,17.0,0.008672834381004173,0.010200434381004174,2.320678081111379,121.38931501197983,168
S8025,80,8.0,17.0,78.48,0.3449552511125678,0.0019948,0.0020002,0.9922,78.48,17.0,0.009009416268906993,0.011004216268906993,2.5035447061566902,130.9546461681961,168
S8025,81,9.0,17.0,88.29,0.3880746575016388,0.0025238,0.002532,0.9922,88.29,17.0,0.009388310196812742,0.011912110196812742,2.7100976292742223,141.7589529158824,168
S8025,82,10.0,17.0,98.10000000000001,0.43119406389070974,0.0031148,0.0031265,0.9922,98.10000000000001,17.0,0.009817065910507709,0.012931865910507708,2.9420999778474437,153.89446037971243,168
S8025,83,11.0,17.0,107.91000000000001,0.4743134702797807,0.0037675,0.003784,0.9922,107.91000000000001,17.0,0.01030505311431485,0.01407255311431485,3.201615180083259,167.469101727432,168
S8025,84,12.0,17.0,117.72,0.5174328766688516,0.0044818,0.0045044,0.9922,117.72,17.0,0.010863461471093783,0.015345261471093784,3.491166220451149,182.61484845436777,168
S8025,85,13.0,17.0,127.53,0.5605522830579226,0.0052575,0.0052879,0.9922,127.53,17.0,0.011505300602240798,0.0167628006022408,3.813667387352112,199.48414026149507,168
S8025,86,14.0,17.0,137.34,0.6036716894469936,0.0060944,0.0061345,0.9922,137.34,17.0,0.012245400087688842,0.018339800087688842,4.17244702389568,218.25107509608173,168
S8025,87,15.0,17.0,147.15,0.6467910958360645,0.0069925,0.0070444,0.9922,147.15,17.0,0.013100409465907537,0.020092909465907537,4.571293029453966,239.11378923297664,168
S8025,88,5.0,18.0,49.050000000000004,0.19230722911175172,0.0006204,0.0006213,0.9922,49.050000000000004,18.0,0.007946678416491243,0.008567078416491243,2.1851242840418865,121.02226803924292,168
S8025,89,6.0,18.0,58.86,0.23076867493410202,0.0008933,0.0008948,0.9922,58.86,18.0,0.008166206371162117,0.009059506371162117,2.3107232606803074,127.97851905306318,168
S8025,90,7.0,18.0,68.67,0.26923012075645236,0.0012156,0.0012181,0.9922,68.67,18.0,0.008410233968629492,0.009625833968629493,2.455171125610193,135.97870849533373,168
S8025,91,8.0,18.0,78.48,0.3076915665788027,0.0015874,0.0015912,0.9922,78.48,18.0,0.008680648508154256,0.010268048508154257,2.6189747606019087,145.05090981795183,168
S8025,92,9.0,18.0,88.29,0.3461530124011531,0.0020086,0.0020141,0.9922,88.29,18.0,0.008980487315654184,0.010989087315654185,2.8028833618085716,155.23661696170552,168
S8025,93,10.0,18.0,98.10000000000001,0.38461445822350343,0.0024791,0.002487,0.9922,98.10000000000001,18.0,0.009313937743703943,0.011793037743703943,3.007939451888915,166.59356964307838,168
S8025,94,11.0,18.0,107.91000000000001,0.42307590404585377,0.0029988,0.0030098,0.9922,107.91000000000001,18.0,0.009686337171535086,0.012685137171535086,3.2354788800072916,179.19575335424997,168
S8025,95,12.0,18.0,117.72,0.46153734986820405,0.0035677,0.0035826,0.9922,117.72,18.0,0.010104173005036056,0.013671873005036056,3.4871563278951045,193.13481200649807,168
S8025,96,13.0,18.0,127.53,0.4999987956905544,0.0041856,0.0042055,0.9922,127.53,18.0,0.010575082676752185,0.014760682676752186,3.764868791666507,208.51580999999112,168
S8025,97,14.0,18.0,137.34,0.5384602415129047,0.0048524,0.0048786,0.9922,137.34,18.0,0.011107853645885695,0.015960253645885693,4.070832100002704,225.46147015399592,168
S8025,98,15.0,18.0,147.15,0.5769216873352551,0.005568,0.0056018,0.9922,147.15,18.0,0.011712423398295695,0.017280423398295695,4.40755540809052,244.11076106347488,168
S8025,99,5.0,19.0,49.050000000000004,0.17259706989531176,0.0004998,0.0005005,0.9922,49.050000000000004,19.0,0.007824056288057681,0.008323856288057681,2.3655392943627223,138.29306643966683,168
S8025,100,6.0,19.0,58.86,0.20711648387437412,0.0007196,0.0007207,0.9922,58.86,19.0,0.00800740657951029,0.008727006579510291,2.4801097317852387,144.99103047359856,168
S8025,101,7.0,19.0,68.67,0.24163589785343648,0.0009794,0.0009811,0.9922,68.67,19.0,0.008209855225639726,0.009189255225639726,2.611475206914111,152.67085825036344,168
S8025,102,8.0,19.0,78.48,0.2761553118324988,0.0012789,0.0012816,0.9922,78.48,19.0,0.00843222443289202,0.009711124432892019,2.759784124506114,161.3412257403574,168
S8025,103,9.0,19.0,88.29,0.3106747258115612,0.0016183,0.0016222,0.9922,88.29,19.0,0.008676081824617024,0.010294381824617024,2.9255388217409166,171.03150034793052,168
S8025,104,10.0,19.0,98.10000000000001,0.3451941397906235,0.0019975,0.002003,0.9922,98.10000000000001,19.0,0.008943740441068423,0.010941240441068423,3.109368217895706,181.7784496615951,168
S8025,105,11.0,19.0,107.91000000000001,0.3797135537696859,0.0024164,0.0024239,0.9922,107.91000000000001,19.0,0.009238258739403723,0.011654658739403724,3.3121130707172024,193.63122567269795,168
S8025,106,12.0,19.0,117.72,0.41423296774874824,0.002875,0.0028852,0.9922,117.72,19.0,0.00956344059368425,0.01243844059368425,3.5348543952123297,206.6530261816439,168
S8025,107,13.0,19.0,127.53,0.44875238172781057,0.0033731,0.0033867,0.9922,127.53,19.0,0.009923835294875165,0.013296935294875165,3.7788282072762054,220.9161105792243,168
S8025,108,14.0,19.0,137.34,0.48327179570687295,0.0039108,0.0039285,0.9922,137.34,19.0,0.010324737550845443,0.014235537550845442,4.045567617645492,236.51010687773646,168
S8025,109,15.0,19.0,147.15,0.5177912096859353,0.004488,0.0045107,0.9922,147.15,19.0,0.01077218748636789,0.015260187486367888,4.336760737945046,253.5337046798642,168
S8025,110,5.0,20.0,49.050000000000004,0.1557688555805189,0.0004071,0.0004076,0.9922,49.050000000000004,20.0,0.007726186664490083,0.008133286664490083,2.561087769480483,157.60540119879894,168
S8025,111,6.0,20.0,58.86,0.18692262669662266,0.0005862,0.000587,0.9922,58.86,20.0,0.007881352933636928,0.008467552933636928,2.666344757089136,164.08275428240833,168
S8025,112,7.0,20.0,68.67,0.21807639781272645,0.0007978,0.0007991,0.9922,68.67,20.0,0.008051856812242986,0.008849656812242986,2.7866653126698955,171.48709616430125,168
S8025,113,8.0,20.0,78.48,0.2492301689288302,0.0010419,0.0010438,0.9922,78.48,20.0,0.00823796262734403,0.00927986262734403,2.9221326700698387,179.82354892737467,168
S8025,114,9.0,20.0,88.29,0.280383940044934,0.0013184,0.0013211,0.9922,88.29,20.0,0.008440428692638812,0.009758828692638812,3.072954125457402,189.104869258917,168
S8025,115,10.0,20.0,98.10000000000001,0.3115377111610378,0.0016273,0.0016312,0.9922,98.10000000000001,20.0,0.008660507308489067,0.010287807308489067,3.2395240152518543,199.3553240154987,168
S8025,116,11.0,20.0,107.91000000000001,0.3426914822771416,0.0019687,0.001974,0.9922,107.91000000000001,20.0,0.008899944761919514,0.010868644761919514,3.422423716123294,210.61069022297195,168
S8025,117,12.0,20.0,117.72,0.3738452533932453,0.0023424,0.0023495,0.9922,117.72,20.0,0.009160981326617846,0.011503381326617846,3.622295689133712,222.91050394668991,168
S8025,118,13.0,20.0,127.53,0.4049990245093491,0.0027484,0.0027578,0.9922,127.53,20.0,0.009446351262934747,0.012194751262934747,3.840000924560666,236.3077492037333,168
S8025,119,14.0,20.0,137.34,0.4361527956254529,0.0031867,0.0031989,0.9922,137.34,20.0,0.00975928281788388,0.01294598281788388,4.076555963967808,250.8649823980189,168
S8025,120,15.0,20.0,147.15,0.46730656674155663,0.0036572,0.0036729,0.9922,147.15,20.0,0.010103498225141888,0.01376069822514189,4.333101411240151,266.65239453785546,168
S8025,121,5.0,21.0,49.050000000000004,0.14128694383720536,0.000335,0.0003353,0.9922,49.050000000000004,21.0,0.007648175759314245,0.007983175759314246,2.771485887935596,179.08062660506926,168
S8025,122,6.0,21.0,58.86,0.1695443326046464,0.0004823,0.0004829,0.9922,58.86,21.0,0.0077809985871843314,0.008263298587184331,2.8687349637090755,185.36441303966333,168
S8025,123,7.0,21.0,68.67,0.19780172137208749,0.0006564,0.0006573,0.9922,68.67,21.0,0.00792642027757532,0.00858282027757532,2.9796619785345664,192.53200476684893,168
S8025,124,8.0,21.0,78.48,0.22605911013952856,0.0008572,0.0008586,0.9922,78.48,21.0,0.008084419788390345,0.008941619788390346,3.1042249107312965,200.58068653956065,168
S8025,125,9.0,21.0,88.29,0.2543164989069696,0.0010848,0.0010868,0.9922,88.29,21.0,0.008255310305007268,0.009340110305007268,3.242567204146472,209.5197270371566,168
S8025,126,10.0,21.0,98.10000000000001,0.2825738876744107,0.001339,0.0013419,0.9922,98.10000000000001,21.0,0.008439739240278703,0.009778739240278703,3.3948441852371927,219.35916273840317,168
S8025,127,11.0,21.0,107.91000000000001,0.31083127644185177,0.00162,0.0016238,0.9922,107.91000000000001,21.0,0.008638688234531991,0.010258688234531991,3.561466079155777,230.12550049929635,168
S8025,128,12.0,21.0,117.72,0.3390886652092928,0.0019276,0.0019327,0.9922,117.72,21.0,0.00885347315556922,0.01078107315556922,3.7428202770808134,241.84377174983715,168
S8025,129,13.0,21.0,127.53,0.36734605397673387,0.0022618,0.0022685,0.9922,127.53,21.0,0.009085744098667211,0.011347544098667211,3.939479635718874,254.55099184645033,168
S8025,130,14.0,21.0,137.34,0.39560344274417497,0.0026226,0.0026313,0.9922,137.34,21.0,0.009337485386577528,0.01196008538657753,4.152133044137276,268.2916736211778,168
S8025,131,15.0,21.0,147.15,0.423860831511616,0.0030099,0.003021,0.9922,147.15,21.0,0.009611015569526475,0.012620915569526475,4.381550707180464,283.1155841562761,168
S8025,132,5.0,22.0,49.050000000000004,0.1287345913888586,0.0002781,0.0002784,0.9922,49.050000000000004,22.0,0.007584002696326538,0.007862102696326539,2.995590641911898,202.7784434524977,168
S8025,133,6.0,22.0,58.86,0.1544815096666303,0.0004004,0.0004009,0.9922,58.86,22.0,0.007698766020237897,0.008099166020237898,3.0859156735324085,208.8927532852707,168
S8025,134,7.0,22.0,68.67,0.180228427944402,0.000545,0.0005457,0.9922,68.67,22.0,0.007824059055535093,0.008369059055535094,3.1887493660039192,215.85380323718832,168
S8025,135,8.0,22.0,78.48,0.20597534622217373,0.0007117,0.0007128,0.9922,78.48,22.0,0.007959722821685571,0.008671422821685572,3.30395494182994,223.65233452387284,168
S8025,136,9.0,22.0,88.29,0.23172226449994546,0.0009007,0.0009022,0.9922,88.29,22.0,0.008105828607284647,0.009006528607284648,3.4316357664342987,232.29534418939866,168
S8025,137,10.0,22.0,98.10000000000001,0.2574691827777172,0.0011118,0.0011139,0.9922,98.10000000000001,22.0,0.008262677970055506,0.009374477970055506,3.5718305349825177,241.78545159881654,168
S8025,138,11.0,22.0,107.91000000000001,0.2832161010554889,0.0013451,0.001348,0.9922,107.91000000000001,22.0,0.0084308027368492,0.009775902736849201,3.724779983913109,252.13895275719506,168
S8025,139,12.0,22.0,117.72,0.3089630193332606,0.0016006,0.0016043,0.9922,117.72,22.0,0.008610965003644657,0.010211565003644658,3.8907744843482623,263.3755035558824,168
S8025,140,13.0,22.0,127.53,0.3347099376110323,0.0018782,0.0018831,0.9922,127.53,22.0,0.008804157135548668,0.010682357135548668,4.0701540420938445,275.5181197725064,168
S8025,141,14.0,22.0,137.34,0.360456855888804,0.0021778,0.0021841,0.9922,137.34,22.0,0.009011601766795893,0.011189401766795894,4.263346399286729,288.59575625940937,168
S8025,142,15.0,22.0,147.15,0.38620377416657575,0.0024996,0.0025076,0.9922,147.15,22.0,0.009234751800748864,0.011734351800748864,4.470981339336778,302.6510445089511,168
S8025,143,5.0,23.0,49.050000000000004,0.11778363370927705,0.0002328,0.000233,0.9922,49.050000000000004,23.0,0.007530390600032053,0.007763190600032053,3.232915193221623,228.79092136645332,168
S8025,144,6.0,23.0,58.86,0.14134036045113244,0.0003352,0.0003356,0.9922,58.86,23.0,0.007630350465648219,0.00796555046564822,3.3171862510578287,234.75471930563089,168
S8025,145,7.0,23.0,68.67,0.16489708719298785,0.0004562,0.0004568,0.9922,68.67,23.0,0.0077392281664024655,0.008195428166402466,3.4129168790483595,241.5295022095762,168
S8025,146,8.0,23.0,78.48,0.18845381393484326,0.0005958,0.0005967,0.9922,78.48,23.0,0.007856806467672785,0.008452606467672786,3.5200166116686447,249.1088679027041,168
S8025,147,9.0,23.0,88.29,0.21201054067669867,0.000754,0.0007552,0.9922,88.29,23.0,0.007983029422659937,0.008737029422659937,3.638462150346409,257.49116756297667,168
S8025,148,10.0,23.0,98.10000000000001,0.2355672674185541,0.0009308,0.0009324,0.9922,98.10000000000001,23.0,0.00811800237238745,0.00904880237238745,3.7682973634616763,266.67950572190324,168
S8025,149,11.0,23.0,107.91000000000001,0.2591239941604095,0.0011262,0.0011283,0.9922,107.91000000000001,23.0,0.00826199194570161,0.009388191945701611,3.909633286346762,276.6817402645401,168
S8025,150,12.0,23.0,117.72,0.28268072090226487,0.00134,0.0013429,0.9922,117.72,23.0,0.008415426059271482,0.009755426059271481,4.062564832974563,287.5045881797383,168
S8025,151,13.0,23.0,127.53,0.3062374476441203,0.0015725,0.0015761,0.9922,127.53,23.0,0.008578893917588887,0.010151393917588887,4.227462305049573,299.1742554342775,168
S8025,152,14.0,23.0,137.34,0.3297941743859757,0.0018234,0.0018281,0.9922,137.34,23.0,0.00875314601296842,0.010576546012968419,4.4045133062934205,311.7040185992267,168
S8025,153,15.0,23.0,147.15,0.35335090112783113,0.0020929,0.0020988,0.9922,147.15,23.0,0.008939094125547437,0.011031994125547437,4.594180828159332,325.12664322358347,168
S8025,154,5.0,24.0,49.050000000000004,0.10817281637536034,0.0001964,0.0001966,0.9922,49.050000000000004,24.0,0.007486056832696013,0.0076824568326960135,3.4835416167418263,257.2461501593964,168
